index,unit2_pos,unit1_beam_32,unit1_beam_64
5576,"[0.414635969496813, 0.23403193613591855]",26,52
5577,"[0.407011511424587, 0.23802395207977878]",26,52
5578,"[0.3992562415875594, 0.24151696605724862]",28,54
5579,"[0.3913701599591736, 0.24550898207202132]",28,55
5580,"[0.38335326655270796, 0.24900199604949116]",30,59
5581,"[0.376382867397438, 0.25199600791874577]",30,59
5582,"[0.3692255942545135, 0.25648702597082124]",30,59
5583,"[0.3622365077004781, 0.25998003987737867]",30,59
5584,"[0.3554156077087753, 0.2634730539966734]",29,57
5585,"[0.34876289430596147, 0.26646706586592805]",31,62
5586,"[0.34229705486424566, 0.2694610778770075]",31,62
5587,"[0.33599940199814066, 0.27145708581348144]",32,62
5588,"[0.3298699357076465, 0.2734530938917802]",32,63
5589,"[0.32392734339152857, 0.2749500997909513]",32,63
5590,"[0.5728247869672733, 0.30439121750988124]",2,2
5591,"[0.5666392584804829, 0.30738522966278564]",2,3
5592,"[0.5602481686205507, 0.3103792415320403]",2,2
5593,"[0.5536702048127986, 0.3133732535431198]",2,2
5594,"[0.5469053670173921, 0.3158682635878089]",3,2
5595,"[0.5399536552476094, 0.31836327349067317]",2,4
5596,"[0.5328150695167286, 0.3213572855017527]",3,5
5597,"[0.5254896098114715, 0.3238522954046169]",3,6
5598,"[0.5180520257136219, 0.3288423153521703]",4,8
5599,"[0.5101846314840015, 0.334331337266114]",6,11
5600,"[0.5024480490324611, 0.33882235531818955]",6,11
5601,"[0.49484227835900063, 0.34231536929565937]",7,14
5602,"[0.48736731947689826, 0.3443113772321333]",8,15
5603,"[0.4800231723728758, 0.34530938123582644]",9,17
5604,"[0.4728098370469332, 0.34530938123582644]",10,19
5605,"[0.46572731349907054, 0.34381237526574293]",11,21
5606,"[0.45875691433052235, 0.34131736536287866]",12,22
5607,"[0.45180520257401785, 0.3428143712620498]",12,24
5608,"[0.44517117655669125, 0.34031936128827306]",14,26
5609,"[0.4386119001344264, 0.3383233533517992]",15,29
5610,"[0.4321273732939452, 0.33632734534441283]",15,29
5611,"[0.42571759604852577, 0.3353293413407197]",17,34
5612,"[0.41936388099940264, 0.334331337266114]",17,34
5613,"[0.41310360293082854, 0.334331337266114]",19,38
5614,"[0.40689938704527256, 0.334331337266114]",20,39
5615,"[0.40076992076805656, 0.3348303393743293]",20,40
5616,"[0.3938929585800574, 0.33383233537063617]",22,43
5617,"[0.3880438032577667, 0.3348303393743293]",23,44
5618,"[0.3819517117648034, 0.33632734534441283]",24,47
5619,"[0.375635371499933, 0.3378243512435839]",24,47
5620,"[0.3690947824764336, 0.34031936128827306]",25,52
5621,"[0.36234863207979257, 0.34231536929565937]",26,51
5622,"[0.35535954552575716, 0.34530938123582644]",27,53
5623,"[0.34814621019981457, 0.34830339324690596]",28,55
5624,"[0.3407086261019649, 0.35129740518707303]",28,55
5625,"[0.33379428912971304, 0.3522954091907662]",29,58
5626,"[0.32716026311238644, 0.3552894212018457]",30,58
5627,"[0.3206196740888871, 0.3577844311047099]",31,61
5628,"[0.31417252204593676, 0.3602794411493991]",30,62
5629,"[0.30783749439557906, 0.3627744510522633]",31,62
5630,"[0.30159590372577044, 0.36477045920147455]",31,62
5631,"[0.2954290626377453, 0.3662674650297332]",31,62
5632,"[0.2893743459423129, 0.3677644710707291]",32,62
5633,"[0.283431753626195, 0.3692614770408127]",32,62
5634,"[0.577291074900425, 0.24401197610193778]",2,2
5635,"[0.5698908656001062, 0.2470059879711924]",2,3
5636,"[0.5623972193059602, 0.24950099801588152]",2,2
5637,"[0.5548475108420742, 0.25199600791874577]",2,2
5638,"[0.5472043653710829, 0.25449101796343493]",2,4
5639,"[0.5394864703183079, 0.2569860279372116]",4,6
5640,"[0.5313761399312932, 0.2589820360155104]",4,6
5641,"[0.523340559126062, 0.2624750499220678]",4,7
5642,"[0.5153423531183619, 0.26546906186223485]",6,11
5643,"[0.5074002092936797, 0.267964071906924]",6,11
5644,"[0.49951412766529396, 0.26996007984339787]",7,13
5645,"[0.4916841082332045, 0.27145708581348144]",9,16
5646,"[0.483891463598646, 0.2719560877798718]",9,17
5647,"[0.476173568545871, 0.27245508988808703]",10,20
5648,"[0.4684930482773487, 0.2719560877798718]",11,22
5649,"[0.4601210943341742, 0.27445109782456095]",12,23
5650,"[0.45216026311072666, 0.27544910175734166]",14,26
5651,"[0.44419943190055733, 0.27644710583194726]",15,29
5652,"[0.4362572880891534, 0.27794411180203077]",16,31
5653,"[0.4283151442644713, 0.27944111777211433]",17,34
5654,"[0.4203916878385547, 0.2809381238131103]",19,37
5655,"[0.4124495440271508, 0.2824351297831938]",20,38
5656,"[0.4045447749999996, 0.28443113779058016]",20,39
5657,"[0.39662131857408295, 0.2869261476934444]",22,42
5658,"[0.3883801764089883, 0.29041916167091425]",23,45
5659,"[0.3797652862951412, 0.2939121756483841]",24,46
5660,"[0.3714493945217066, 0.2979041916631568]",25,49
5661,"[0.36343250111524095, 0.301896207607017]",26,51
5662,"[0.35573329346123145, 0.30638722558818005]",26,54
5663,"[0.34833308416091263, 0.3103792415320403]",26,48
5664,"[0.3412318732275627, 0.3148702595132033]",27,54
5665,"[0.3344483480333908, 0.3193612774234539]",28,54
5666,"[0.32796382119290957, 0.3238522954046169]",30,59
5667,"[0.3215540439474901, 0.3303393213931663]",30,60
5668,"[0.315293765878916, 0.3383233533517992]",30,59
5669,"[0.30908955000663824, 0.34530938123582644]",30,60
5670,"[0.3029413963173786, 0.35129740518707303]",30,60
5671,"[0.2968679922231808, 0.3562874251346264]",31,62
5672,"[0.29085065032527924, 0.3597804391830087]",32,62
5673,"[0.2849080580091613, 0.3627744510522633]",31,62
5674,"[0.279040215274827, 0.36377245512686895]",24,47
5675,"[0.5056996561520845, 0.28542914172336087]",8,15
5676,"[0.498448946028611, 0.28842315366352794]",2,2
5677,"[0.49119823590513756, 0.2914171656746074]",2,2
5678,"[0.4839288383828987, 0.2944111776147745]",2,2
5679,"[0.4766781282727034, 0.29740518969676644]",4,7
5680,"[0.46942741814922995, 0.30039920156602107]",2,4
5681,"[0.4621767080257565, 0.30339321357710053]",3,6
5682,"[0.4511324562715746, 0.31387225550951015]",3,5
5683,"[0.4409851995784649, 0.32035928142714704]",6,11
5684,"[0.43117431603657674, 0.3258483034829157]",6,11
5685,"[0.42168111824714477, 0.3303393213931663]",7,12
5686,"[0.4125242936089344, 0.33333333340424576]",8,15
5687,"[0.4036664673376929, 0.3358283434489349]",9,17
5688,"[0.3951450142043948, 0.33732534927719354]",10,19
5689,"[0.3869412468235529, 0.33732534927719354]",11,21
5690,"[0.37907385259393256, 0.3368263473108032]",12,23
5691,"[0.37062714904241806, 0.3378243512435839]",13,26
5692,"[0.3637314994689317, 0.33632734534441283]",15,28
5693,"[0.3567424129148962, 0.3348303393743293]",15,29
5694,"[0.3496972641645645, 0.33383233537063617]",17,33
5695,"[0.3425773658191709, 0.33333333340424576]",18,34
5696,"[0.3353827178919938, 0.3328343312960305]",19,37
5697,"[0.32811332036975493, 0.3328343312960305]",20,38
5698,"[0.3207878606644979, 0.33333333340424576]",20,39
5699,"[0.31336896396541364, 0.33383233537063617]",22,43
5700,"[0.3047914486490974, 0.3348303393743293]",23,45
5701,"[0.29735386455124774, 0.33732534927719354]",23,46
5702,"[0.2900844670290088, 0.34031936128827306]",24,47
5703,"[0.28296456869689346, 0.3433133732993526]",25,49
5704,"[0.2759941695283453, 0.34630738516860715]",26,51
5705,"[0.26919195694868614, 0.34930139717968667]",27,54
5706,"[0.26252055613382863, 0.35279441115715654]",28,55
5707,"[0.2560173419078602, 0.35578842316823606]",28,55
5708,"[0.2496823142442243, 0.3592814371457059]",30,59
5709,"[0.24226341754514005, 0.3622754491567854]",30,59
5710,"[0.23559201674356076, 0.36526946109695246]",30,59
5711,"[0.22918223949814132, 0.3677644710707291]",31,62
5712,"[0.22301539841011625, 0.36976047914902793]",31,61
5713,"[0.21709149349276374, 0.3717564869436769]",31,62
5714,"[0.21142921213157106, 0.3737524950219757]",31,62
5715,"[0.20600986694105097, 0.37475049895475643]",32,62
5716,"[0.2008521453066907, 0.375748503029362]",31,62
5717,"[0.5421774555148025, 0.2559880240044309]",2,2
5718,"[0.5351509941632362, 0.2589820360155104]",2,2
5719,"[0.5287785917153476, 0.26097804395198426]",2,2
5720,"[0.5222940648748664, 0.2634730539966734]",2,3
5721,"[0.5156974136550706, 0.2659680638995377]",2,2
5722,"[0.5089886380559605, 0.26896207591061716]",2,2
5723,"[0.5021864254763013, 0.2719560877798718]",3,5
5724,"[0.49527208850404947, 0.2749500997909513]",4,6
5725,"[0.48824562715248315, 0.2784431137684211]",4,6
5726,"[0.48110704140832417, 0.281936127745891]",6,11
5727,"[0.4743422036129177, 0.28542914172336087]",6,12
5728,"[0.46782030198818375, 0.2874251498016597]",7,13
5729,"[0.46139183734399886, 0.28942115759630865]",8,14
5730,"[0.45505680968036294, 0.29091816370821705]",9,16
5731,"[0.4488152190105543, 0.2919161676409978]",9,17
5732,"[0.4426857527200601, 0.29241516974921306]",10,19
5733,"[0.43664972342339314, 0.2929141717156034]",11,21
5734,"[0.4307071311072752, 0.29241516974921306]",12,22
5735,"[0.4248579757849845, 0.2919161676409978]",13,25
5736,"[0.41955075497377886, 0.29241516974921306]",14,26
5737,"[0.41454253251626394, 0.2929141717156034]",15,28
5738,"[0.4093848108819037, 0.29341317368199377]",16,31
5739,"[0.40407759007069805, 0.2939121756483841]",17,33
5740,"[0.39862087008264707, 0.2949101796520773]",18,35
5741,"[0.39301465091775073, 0.29540918161846763]",19,37
5742,"[0.3872776199747745, 0.2959081837266829]",20,39
5743,"[0.3813910898416747, 0.2964071856930733]",20,40
5744,"[0.3753550605450077, 0.2969061875885512]",21,41
5745,"[0.365207803851898, 0.3008982036742363]",22,44
5746,"[0.35569591867697875, 0.3053892215844869]",24,47
5747,"[0.3468194049936936, 0.3098802395656499]",24,47
5748,"[0.33857826281532083, 0.3143712574759005]",25,50
5749,"[0.3309911795406258, 0.3188622754570635]",28,55
5750,"[0.32403946778412124, 0.32335329343822655]",28,54
5751,"[0.3177044401204853, 0.3273453093820868]",28,55
5752,"[0.3120234713738054, 0.3318363273632498]",28,55
5753,"[0.3069965615175251, 0.3358283434489349]",29,57
5754,"[0.29912916728790473, 0.3448103793403485]",30,59
5755,"[0.29206533113880756, 0.3532934132653718]",30,59
5756,"[0.28520705636285204, 0.36077844311578944]",30,59
5757,"[0.27857303034552544, 0.36726546910433877]",31,62
5758,"[0.272163253100106, 0.37275449101828256]",31,61
5759,"[0.2659777246265937, 0.3772455089994456]",30,59
5760,"[0.25999775751294485, 0.38073852297691546]",32,62
5761,"[0.25426072656996856, 0.38323353302160457]",32,62
5762,"[0.24872925698685583, 0.38473053892077563]",32,62
5763,"[0.5525676483785847, 0.06836327336657638]",8,15
5764,"[0.5449618777051243, 0.07135728551948078]",8,2
5765,"[0.5373000448486457, 0.07435129738873539]",2,2
5766,"[0.5295447749983399, 0.07734530939981489]",2,2
5767,"[0.5217334429650158, 0.0803393214108944]",2,3
5768,"[0.51384736133663, 0.08283433131375864]",2,3
5769,"[0.5058865301264607, 0.08532934135844777]",3,6
5770,"[0.4974024517774153, 0.09331337324616823]",4,7
5771,"[0.4888436238598646, 0.0973053892609409]",6,11
5772,"[0.48047166990341184, 0.10079840323841076]",6,11
5773,"[0.4722679025225699, 0.103293413141275]",7,14
5774,"[0.4642323217173388, 0.10528942121957378]",9,17
5775,"[0.45636492748771845, 0.10628742515235451]",10,19
5776,"[0.4486844072324744, 0.10678642711874486]",11,21
5777,"[0.4411720735528411, 0.10678642711874486]",12,23
5778,"[0.4338279264488186, 0.10628742515235451]",14,26
5779,"[0.42769846015832447, 0.10728542908513522]",15,29
5780,"[0.4200179399030804, 0.10728542908513522]",16,32
5781,"[0.4124495440271508, 0.10728542908513522]",17,34
5782,"[0.4050119599293011, 0.10678642711874486]",19,38
5783,"[0.3977051876228095, 0.10678642711874486]",20,39
5784,"[0.3905105396956324, 0.10578842318596415]",22,42
5785,"[0.38344670354653515, 0.10528942121957378]",23,44
5786,"[0.37651367917551787, 0.10429141721588062]",23,46
5787,"[0.3697114665825805, 0.103293413141275]",25,49
5788,"[0.362273882498009, 0.10528942121957378]",26,51
5789,"[0.35502317237453557, 0.10928143716343401]",26,54
5790,"[0.34795933622543834, 0.11277445114090387]",28,55
5791,"[0.3410449992531865, 0.11676646701385164]",28,55
5792,"[0.33433622365407634, 0.12075848309953677]",29,58
5793,"[0.32779563461729877, 0.124750499043397]",30,58
5794,"[0.32144191956817564, 0.12874251505816967]",28,56
5795,"[0.3152563910946633, 0.13323353296842025]",31,61
5796,"[0.3092390491834836, 0.137225548841368]",31,60
5797,"[0.302511586185608, 0.14271457089713666]",31,61
5798,"[0.2967184930463354, 0.14570858276639126]",32,62
5799,"[0.2912243982607535, 0.14870259491929566]",26,51
5800,"[0.2860293018421406, 0.1511976048221599]",31,62
5801,"[0.28115189116270556, 0.15369261472502416]",32,62
5802,"[0.598632082524562, 0.3433133732993526]",8,15
5803,"[0.5907273134974108, 0.34780439120960316]",8,15
5804,"[0.5832523546153084, 0.35429141712724005]",2,2
5805,"[0.5755905217455516, 0.3602794411493991]",2,3
5806,"[0.5677605023134621, 0.3662674650297332]",3,5
5807,"[0.5597436089069965, 0.371257485048199]",4,6
5808,"[0.55155852892492, 0.375748503029362]",4,6
5809,"[0.5431865749684672, 0.3802395209396126]",5,8
5810,"[0.5346464344364037, 0.3837325349879949]",6,11
5811,"[0.5259381073420076, 0.3872255489654648]",7,14
5812,"[0.5175100911892586, 0.38922155690193866]",8,15
5813,"[0.50842801614611, 0.3922155689130182]",9,17
5814,"[0.49942069068474493, 0.3952095807822728]",10,19
5815,"[0.4905254896026944, 0.3977045908269619]",11,22
5816,"[0.481723725514471, 0.40069860283804143]",12,22
5817,"[0.4730153984067967, 0.4031936127409057]",13,26
5818,"[0.4644005082929496, 0.405189620748292]",15,29
5819,"[0.45587905515965155, 0.4071856288265908]",16,31
5820,"[0.4474510390201807, 0.4091816367630647]",17,32
5821,"[0.43958364479056034, 0.4086826347257619]",17,33
5822,"[0.4305576319304299, 0.41566866275161407]",19,38
5823,"[0.4217184930446756, 0.4211576846655578]",24,36
5824,"[0.41310360293082854, 0.4261477046131112]",20,39
5825,"[0.40467558677807947, 0.4301397205569714]",22,43
5826,"[0.3964531320117503, 0.4336327345344413]",23,45
5827,"[0.3884175512065192, 0.43612774457913045]",24,48
5828,"[0.38058753176115157, 0.43762475054921396]",24,48
5829,"[0.37296307370220383, 0.4381237525156043]",25,48
5830,"[0.36526386604819433, 0.4401197604520782]",26,50
5831,"[0.35758334579295026, 0.44111776452668383]",26,51
5832,"[0.35001494990374243, 0.4416167664930742]",27,53
5833,"[0.3425586784204055, 0.4426147704258549]",29,57
5834,"[0.335214531316383, 0.4431137724631577]",29,57
5835,"[0.327982508591675, 0.44361277442954805]",28,55
5836,"[0.32086261025955964, 0.4441117763959384]",30,58
5837,"[0.3138361488947151, 0.4446107785041537]",30,59
5838,"[0.30694049932122874, 0.44510978047054406]",30,59
5839,"[0.3003999102977294, 0.44510978047054406]",31,62
5840,"[0.29587756016828143, 0.44660678644062757]",31,62
5841,"[0.29146733443142614, 0.4476047903734083]",31,62
5842,"[0.28715054567511983, 0.4481037924816235]",31,62
5843,"[0.5916243085584829, 0.15818363277709963]",2,2
5844,"[0.5840185378983006, 0.16117764478817914]",2,2
5845,"[0.5763193302310129, 0.1636726546910434]",2,4
5846,"[0.5685079981976889, 0.16666666670212288]",2,2
5847,"[0.5606032291838159, 0.16916167660498713]",2,3
5848,"[0.5526050231761157, 0.17115768468328593]",4,6
5849,"[0.5445507549721191, 0.17315369269067227]",3,5
5850,"[0.53625355059745, 0.1761477046308393]",4,6
5851,"[0.5280497832298863, 0.17914171657100636]",6,10
5852,"[0.5198833906465752, 0.18163672661569552]",6,11
5853,"[0.5118104350438132, 0.18363273455216939]",7,14
5854,"[0.5037935416373476, 0.18562874248864328]",8,15
5855,"[0.4958327104139, 0.1866267465632489]",9,17
5856,"[0.4879466287855142, 0.1876247504960296]",10,20
5857,"[0.48013529675219024, 0.18812375253333244]",11,22
5858,"[0.47303408580556217, 0.1886227544997228]",12,23
5859,"[0.46535356555031804, 0.1896207584325035]",14,26
5860,"[0.45767304529507397, 0.19061876250710913]",15,29
5861,"[0.44997383764106447, 0.19111776454441193]",16,28
5862,"[0.4423120047845858, 0.19211576847719264]",16,32
5863,"[0.43463148452934175, 0.192614770443583]",18,34
5864,"[0.42695096426081947, 0.19311377240997338]",19,36
5865,"[0.4192891314043409, 0.19361277444727618]",20,39
5866,"[0.4116086111490968, 0.19361277444727618]",20,39
5867,"[0.4037972791157728, 0.19510978048827216]",22,42
5868,"[0.39613544625929414, 0.1961077844919653]",23,44
5869,"[0.3885483629845991, 0.1976047903911364]",24,46
5870,"[0.380998654507435, 0.19860279446574203]",24,48
5871,"[0.3735050082265671, 0.19910179643213238]",25,49
5872,"[0.3660674241287174, 0.19960079839852274]",26,51
5873,"[0.35868590222716407, 0.20009980043582554]",27,52
5874,"[0.3513417551231416, 0.2005988024022159]",28,54
5875,"[0.34405367020213723, 0.2005988024022159]",28,55
5876,"[0.33687770967372554, 0.20209580837229943]",29,57
5877,"[0.32985124832215923, 0.20209580837229943]",30,59
5878,"[0.323011660931691, 0.20209580837229943]",30,59
5879,"[0.3163402601301117, 0.20109780451043116]",31,60
5880,"[0.30985573328963045, 0.20009980043582554]",31,62
5881,"[0.30353939303803823, 0.19860279446574203]",31,62
5882,"[0.2973912393487786, 0.1966067864583557]",31,62
5883,"[0.5942592315719594, 0.11976047902493114]",8,2
5884,"[0.5877933921302436, 0.12275449103601066]",2,2
5885,"[0.581065929132368, 0.1262475050134805]",2,2
5886,"[0.5740768425783326, 0.12924151702456002]",2,2
5887,"[0.5668261324548591, 0.13223552889381462]",2,3
5888,"[0.5592951113764604, 0.1357285428712845]",2,4
5889,"[0.5515024667286237, 0.13872255495327643]",3,6
5890,"[0.5434295111391398, 0.14221556885983386]",4,7
5891,"[0.5354126177326741, 0.14371257497174228]",5,9
5892,"[0.5246113021358867, 0.14820359281108042]",6,11
5893,"[0.5143892958609934, 0.1526946108631559]",7,12
5894,"[0.504746598894716, 0.1561876247697133]",7,14
5895,"[0.4956832112370546, 0.15918163670988036]",9,17
5896,"[0.48719913290128747, 0.16117764478817914]",10,19
5897,"[0.4792943638741362, 0.16317365272465303]",11,21
5898,"[0.4719689041688792, 0.16417165665743375]",12,22
5899,"[0.46522275377223815, 0.1646706586238241]",12,23
5900,"[0.45597249215347874, 0.16766467070581606]",14,27
5901,"[0.44732022724210074, 0.1696606785713775]",15,29
5902,"[0.4388361488930554, 0.1716566866496763]",17,33
5903,"[0.4305389445316644, 0.17365269458615018]",17,34
5904,"[0.42244730154341514, 0.17564870259353652]",19,36
5905,"[0.4145051577187331, 0.1776447106718353]",20,40
5906,"[0.4067685752671927, 0.18013972057469954]",20,39
5907,"[0.39920017939126307, 0.18213572858208588]",22,42
5908,"[0.39183734488847516, 0.18463073848495012]",23,44
5909,"[0.3831663925783317, 0.18463073848495012]",24,48
5910,"[0.3741777545157321, 0.18712574852963926]",25,48
5911,"[0.36528255344695976, 0.1896207584325035]",26,51
5912,"[0.35646210195997097, 0.19211576847719264]",26,52
5913,"[0.34775377485229664, 0.1946107783800569]",28,54
5914,"[0.33913888473844955, 0.19710578842474605]",28,55
5915,"[0.33061743160515145, 0.19960079839852274]",29,57
5916,"[0.322170728053637, 0.20209580837229943]",29,58
5917,"[0.31488264314591086, 0.20309381230508014]",30,59
5918,"[0.3072394976749194, 0.2055888223497693]",30,60
5919,"[0.29989535057089695, 0.20708582839076525]",31,62
5920,"[0.2928502018205652, 0.20908183632723915]",31,62
5921,"[0.28610405142392414, 0.21007984040184477]",31,62
5922,"[0.27967558677973925, 0.21107784440553792]",32,62
