index,unit2_pos,unit1_beam_32,unit1_beam_64
4477,"[0.48783450440619974, 0.3587824351793155]",7,13
3958,"[0.476752877854487, 0.7554890219316719]",20,39
2947,"[0.7791523396607806, 0.540918163690489]",2,2
5576,"[0.414635969496813, 0.23403193613591855]",26,52
3194,"[0.4730153984067967, 0.8622754491922416]",8,16
4954,"[0.40048960979985315, 0.5349301396683299]",30,59
2088,"[0.46462475706485673, 0.7894211577026773]",31,62
918,"[0.9622327702154138, 0.5184630739264987]",2,4
4262,"[0.4350986694586433, 0.5858283433602943]",11,20
3681,"[0.4941508446710702, 0.8987025947951989]",3,4
1602,"[0.9203356256488975, 0.6541916167977831]",2,4
3530,"[0.42285842427642034, 0.8997005988698045]",26,52
560,"[0.6180856630194492, 0.6247504990788532]",28,55
3669,"[0.2984003588024434, 0.7754491017927979]",30,59
3929,"[0.2910375242863773, 0.8258483034474595]",32,62
708,"[0.5506989086481006, 0.6092814371988903]",30,60
5932,"[0.5242001794028814, 0.02345309383859587]",6,11
584,"[0.78827178950146, 0.6841317365540159]",5,9
1209,"[0.5190985199515393, 0.7989021956313938]",27,54
5275,"[0.32032067573519635, 0.5943113772853176]",19,38
423,"[0.8120608461646972, 0.5039920159793164]",2,2
2634,"[0.6077328449664761, 0.7370259481115419]",30,59
3872,"[0.3638436238615243, 0.7824351297477375]",28,55
876,"[0.5641725220426171, 0.8727544910537388]",8,14
5343,"[0.4126924801845452, 0.5773453093643587]",7,13
3841,"[0.5897742562400423, 0.7504990019841185]",8,2
4722,"[0.5631073404059342, 0.3378243512435839]",6,11
4241,"[0.2959709971621086, 0.6262475049780243]",31,62
1567,"[0.8350463447474114, 0.6776447105654666]",10,20
3513,"[0.5543616385140072, 0.876746506997599]",9,17
5470,"[0.1907609508098773, 0.548403193611819]",32,62
1184,"[0.6642622215580192, 0.7789421157702677]",4,7
228,"[0.7904582149711222, 0.5818363273455217]",3,6
827,"[0.5575011212410379, 0.6911177645089557]",11,21
2255,"[0.6138623112569702, 0.8527944111926128]",4,7
3605,"[0.4855920167402412, 0.6956087824901187]",9,17
2322,"[0.5283674689823424, 0.6746506986252996]",25,49
2943,"[0.5399162804633567, 0.7844311376842115]",32,62
5311,"[0.3325796083161847, 0.5988023951955682]",19,37
1637,"[0.7378158170041148, 0.6721556886515229]",25,49
2829,"[0.3411010614362046, 0.7265469061791322]",12,22
4274,"[0.3550979219563191, 0.5878243513676807]",22,43
4286,"[0.2877111675849704, 0.5988023951955682]",30,58
3418,"[0.5889520107607538, 0.7794411177366581]",3,6
1191,"[0.63355882792253, 0.7849301397924268]",9,17
5763,"[0.5525676483785847, 0.06836327336657638]",8,15
1375,"[0.6661496486739906, 0.690119760576175]",30,59
1570,"[0.8129578412257693, 0.6816367266511517]",13,26
4693,"[0.47697712662639413, 0.3398203593218827]",23,44
3094,"[0.6806510689209375, 0.7834331337514308]",8,15
2135,"[0.45660786365839107, 0.8782435129676825]",26,51
5175,"[0.4285020182388476, 0.5753493014987973]",5,9
1809,"[0.7263978173144586, 0.5848303393566012]",17,32
826,"[0.562565405881571, 0.6916167664753461]",10,19
2393,"[0.5360106144400556, 0.7475049901148638]",5,9
5852,"[0.5198833906465752, 0.18163672661569552]",6,11
2481,"[0.31204215877257085, 0.5149700598072039]",4,7
500,"[0.6411272237984597, 0.6327345310374861]",26,52
5131,"[0.32200254147802615, 0.731536926197598]",3,6
4630,"[0.6324002092920199, 0.39870259490156756]",7,13
4435,"[0.5150059799671403, 0.21007984040184477]",7,14
817,"[0.610928389889803, 0.6851297406286216]",4,6
1317,"[0.7022163253037035, 0.7155688623512447]",24,48
466,"[0.8265996411958968, 0.6317365269628805]",8,15
2534,"[0.26898639557554443, 0.5054890220203124]",9,17
3497,"[0.29509268948652373, 0.8527944111926128]",31,62
510,"[0.5924091792402406, 0.625748503011634]",31,62
147,"[0.536870234716875, 0.6187624750566942]",30,60
4988,"[0.4353042308185068, 0.5059880239157903]",27,53
5570,"[0.457579608314525, 0.2160678642821789]",20,39
2920,"[0.715727313495751, 0.7784431138038773]",12,22
630,"[0.822208102857807, 0.7295409181902117]",2,2
1537,"[0.7280983704560539, 0.7365269461451515]",25,49
5756,"[0.28520705636285204, 0.36077844311578944]",30,59
3023,"[0.5850837195349835, 0.718063872254109]",20,40
1197,"[0.6026498729271775, 0.787425149695291]",14,28
3389,"[0.46266258035382346, 0.7250499002090487]",17,33
471,"[0.7994281656349563, 0.6297405188845817]",3,5
4446,"[0.42474585139239185, 0.2255489022108953]",20,38
3505,"[0.6041074899113784, 0.848802395319665]",2,2
1790,"[0.8773172372494019, 0.5553892216376712]",8,14
2412,"[0.3856518164149628, 0.7634730538903047]",23,45
4934,"[0.528797279114113, 0.49800399209898233]",12,23
205,"[0.6857527283590015, 0.5628742515590013]",20,39
2823,"[0.38419419943076194, 0.7205588822278857]",6,12
3121,"[0.4617468978939859, 0.818363273455217]",27,54
5851,"[0.5280497832298863, 0.17914171657100636]",6,10
2006,"[0.7478696367033972, 0.8268463073802402]",2,4
5543,"[0.30103528180264166, 0.3133732535431198]",31,62
3308,"[0.4179623262114981, 0.6631736526891968]",28,55
5380,"[0.1998804006505568, 0.6991017964675886]",26,51
2651,"[0.7279114964816776, 0.6716566866851325]",4,6
2748,"[0.5682837494257817, 0.818363273455217]",17,36
3117,"[0.49308566302110907, 0.8143712575113567]",23,46
2353,"[0.6081065929152285, 0.7265469061791322]",11,21
1755,"[0.7024966362586287, 0.7135728542729459]",8,16
1216,"[0.47400583046169603, 0.787425149695291]",31,62
5781,"[0.4124495440271508, 0.10728542908513522]",17,34
5274,"[0.32753401106113894, 0.5918163672406285]",19,34
4825,"[0.44662879354089213, 0.41766467068808794]",25,48
1452,"[0.771098071456784, 0.644211576831764]",20,39
2216,"[0.5794214381737909, 0.8318363273277936]",13,26
4950,"[0.4237554193374925, 0.5329341317318561]",28,55
1904,"[0.6316340260090277, 0.6487025948838394]",27,53
980,"[0.7076730452917545, 0.47954091820793987]",15,28
550,"[0.6620571086763133, 0.6387225549178203]",22,42
3168,"[0.38499775751128507, 0.6646706586592803]",26,52
5699,"[0.31336896396541364, 0.33383233537063617]",22,43
4672,"[0.6263081177990566, 0.3303393213931663]",4,7
2267,"[0.5467745552393122, 0.8562874251700826]",13,26
5240,"[0.19201300642093647, 0.5414171656568794]",27,54
1426,"[0.6211317087792091, 0.6606786427154201]",32,63
4100,"[0.32476827626958255, 0.9361277444727617]",31,61
5733,"[0.43664972342339314, 0.2929141717156034]",11,21
577,"[0.8270481387264329, 0.6861277445614024]",2,2
2808,"[0.36842203617399044, 0.7849301397924268]",31,62
1453,"[0.7629316788734729, 0.6437125748653736]",22,43
3100,"[0.6335027657395119, 0.798403193594091]",5,8
4868,"[0.4598220959804835, 0.4960079840206836]",28,56
446,"[0.6227388249269772, 0.5239520958404424]",26,51
4064,"[0.5794588129713217, 0.8912175649447812]",2,2
3895,"[0.5002616235627989, 0.7739520958227143]",6,11
628,"[0.8335513529656795, 0.7300399201566021]",8,2
348,"[0.6832112423393523, 0.5673652693983394]",15,29
342,"[0.718436986091011, 0.5633732534544792]",9,17
4789,"[0.36509567947258353, 0.3488023952132963]",28,55
5751,"[0.3177044401204853, 0.3273453093820868]",28,55
778,"[0.5480452982491368, 0.808882235597413]",14,26
4424,"[0.5982022723795132, 0.17514970062714613]",8,2
3965,"[0.4353229182172722, 0.7554890219316719]",25,49
4107,"[0.64912542980616, 0.4381237525156043]",8,15
5597,"[0.5254896098114715, 0.3238522954046169]",3,6
304,"[0.7674540290029209, 0.639720558850601]",9,17
927,"[0.8957243235063717, 0.5219560879039685]",10,19
1073,"[0.548325609204062, 0.5578842315405355]",17,33
676,"[0.7399835550882897, 0.5978043912627875]",2,3
4978,"[0.5221071909137683, 0.49700598802437673]",17,32
2309,"[0.6466773807670597, 0.6551896208014764]",9,16
2976,"[0.57370309462958, 0.5983033932291778]",27,54
585,"[0.7824973837609529, 0.6826347305839324]",6,10
2013,"[0.7032067573586028, 0.827345309417543]",8,15
4688,"[0.5116048736706715, 0.3428143712620498]",19,37
4248,"[0.5308528928056954, 0.5588822354733162]",2,2
4890,"[0.5718156675136086, 0.4865269460210547]",11,21
5478,"[0.4150844670273491, 0.2839321356823649]",4,7
4212,"[0.4918336074100499, 0.6032934131767312]",9,16
2870,"[0.8508558827884355, 0.9191616766227152]",7,14
242,"[0.6694760053753975, 0.5913173653451506]",20,39
1863,"[0.5515024667286237, 0.710079840437301]",30,59
1480,"[0.8493795784054692, 0.5958083831844887]",7,13
2015,"[0.6909104499933617, 0.8248502995146788]",10,20
3246,"[0.5775900732541157, 0.6197604791312998]",14,27
4180,"[0.4424988787589621, 0.6521956087903968]",22,48
787,"[0.49469277918215526, 0.807385229556417]",21,42
3717,"[0.24757063835634568, 0.9151696607497675]",32,62
171,"[0.6744468530353815, 0.6212574849595585]",21,41
2537,"[0.24579533561968864, 0.5084830339604794]",12,23
3267,"[0.4271752130327266, 0.6651696607674956]",31,61
5408,"[0.24116086111092622, 0.545409181671652]",28,54
897,"[0.4400321423210964, 0.8562874251700826]",26,51
3407,"[0.3333271042004115, 0.7619760479202212]",31,62
2776,"[0.6382306772288234, 0.7714570859198501]",4,4
1377,"[0.6541336522636748, 0.6871257485650955]",29,57
4381,"[0.3077627448005173, 0.43113772456066457]",32,62
4024,"[0.5305912692495355, 0.7140718563811612]",3,5
4151,"[0.3703281506887274, 0.45409181636195767]",31,62
4345,"[0.5339550007484732, 0.4446107785041537]",5,10
478,"[0.7608760651818907, 0.6282435130563231]",9,17
3105,"[0.5935117356744544, 0.807385229556417]",10,19
1618,"[0.8370645836414627, 0.6711576846478297]",12,22
338,"[0.7432164748091477, 0.5618762474843957]",6,11
1896,"[0.6878457168481147, 0.639720558850601]",20,38
321,"[0.5933061743145909, 0.6551896208014764]",30,59
2130,"[0.47955598744357425, 0.876746506997599]",23,45
5127,"[0.34259605321793635, 0.7190618763287147]",2,2
4918,"[0.6255979967123607, 0.46457085836527967]",2,2
636,"[0.7874121692246405, 0.7270459081455226]",4,8
621,"[0.5857938406349577, 0.6417165669288997]",31,62
3722,"[0.5221071909137683, 0.8398203592864265]",2,2
5875,"[0.34405367020213723, 0.2005988024022159]",28,55
1659,"[0.6625056062201276, 0.586826347293075]",32,63
2103,"[0.606349977577337, 0.8602794411139428]",5,9
3632,"[0.3063238152150819, 0.6831337325503228]",31,62
2187,"[0.48934818358669696, 0.7719560878862405]",30,59
4351,"[0.4890304978342408, 0.4481037924816235]",11,20
4156,"[0.629914785468667, 0.616267465012005]",8,2
4073,"[0.5197712662539825, 0.9036926148136647]",8,14
5209,"[0.39402377037141556, 0.48203592818171653]",2,2
3135,"[0.5930819255426838, 0.6402195608879038]",2,2
4734,"[0.46896023321992847, 0.3562874251346264]",19,37
4215,"[0.46890417102363213, 0.6052894211841175]",12,22
3215,"[0.3311593661162366, 0.8662674651361019]",28,55
2795,"[0.46279339213190335, 0.7894211577026773]",23,46
682,"[0.7034496935292753, 0.6007984031320421]",7,13
2313,"[0.610928389889803, 0.6616766467900257]",14,27
1710,"[0.8248804006555361, 0.8867265468927058]",4,6
2299,"[0.7327702197623471, 0.6337325349702668]",2,2
4657,"[0.4511324562715746, 0.43413173650083164]",30,60
1262,"[0.6795485124734455, 0.6297405188845817]",25,49
4507,"[0.2858798026652952, 0.3458083832022168]",32,62
4198,"[0.34358648527283575, 0.6402195608879038]",32,63
1951,"[0.5417663327817973, 0.6511976047867037]",31,60
5231,"[0.23592838989478238, 0.48403193611819045]",20,39
4372,"[0.34609059650823226, 0.439121756448385]",29,57
23,"[0.798699357149495, 0.6651696607674956]",19,37
736,"[0.604537300043149, 0.7754491017927979]",19,36
537,"[0.7234638959472914, 0.6511976047867037]",11,21
3780,"[0.3648153685176582, 0.7015968063704529]",23,44
2770,"[0.4233442966044873, 0.8383233532454305]",32,62
1586,"[0.6905180146458438, 0.6876247505314859]",28,55
5359,"[0.3059687546650948, 0.5978043912627875]",20,39
3975,"[0.3920802810591477, 0.7619760479202212]",30,59
1350,"[0.8262445806459098, 0.7000998004712817]",9,17
3126,"[0.42605396919974736, 0.8283433133503237]",30,59
867,"[0.616422484675385, 0.8747504990611251]",2,2
1128,"[0.4355284795904139, 0.7934131735756251]",27,52
4864,"[0.4957018986358201, 0.4845309382264057]",24,46
5818,"[0.4644005082929496, 0.405189620748292]",15,29
123,"[0.7495141276752526, 0.5993013973037834]",4,7
5788,"[0.362273882498009, 0.10528942121957378]",26,51
2832,"[0.3187322469729156, 0.7275449102537379]",15,29
5493,"[0.2924951412705782, 0.29990019959963066]",22,43
1768,"[0.611993571526486, 0.7115768463364721]",20,42
4186,"[0.3965278815935339, 0.6521956087903968]",27,53
5259,"[0.44206906861391326, 0.5494011976155122]",2,4
4288,"[0.27836746897238374, 0.5973053892254847]",31,62
1608,"[0.8890902975023233, 0.6586826347789462]",4,8
2096,"[0.6398751681874005, 0.8458083833085854]",2,2
5370,"[0.2395163701523491, 0.6586826347789462]",28,55
4960,"[0.3679922260422198, 0.526946107851522]",32,62
2422,"[0.31450889519715836, 0.7634730538903047]",30,59
4938,"[0.5034758558848914, 0.5034930140129261]",17,34
1798,"[0.8204328001211499, 0.5788423153344422]",4,7
3905,"[0.4286515174156929, 0.7899201597399801]",17,34
5485,"[0.3530049334804841, 0.3028942116107102]",12,23
4397,"[0.5232471221322348, 0.35429141712724005]",12,23
1507,"[0.6388286739362048, 0.6472055888428435]",31,62
2558,"[0.09549259979089221, 0.5054890220203124]",31,62
4966,"[0.6253550605416882, 0.47604790415955756]",3,6
2475,"[0.3495477649877191, 0.5119760479379494]",2,2
3757,"[0.2520369262894973, 0.8787425149340728]",31,62
3902,"[0.4498430258629846, 0.7849301397924268]",14,27
168,"[0.7025900732524559, 0.614770459112834]",17,34
1194,"[0.6182164748108074, 0.7869261477289006]",11,22
2938,"[0.5733293466808276, 0.7884231536280717]",30,59
3432,"[0.49301091343932546, 0.788922155736287]",15,29
3181,"[0.3142472716409985, 0.6856287425950119]",32,63
1221,"[0.8633951263243491, 0.5768463073979683]",2,2
3462,"[0.5384399760803904, 0.818363273455217]",2,4
1195,"[0.6134325011119214, 0.7869261477289006]",12,23
2628,"[0.650863357745286, 0.7390219561898406]",26,51
2365,"[0.5227986246016988, 0.731536926197598]",23,45
3448,"[0.38533413066250666, 0.7849301397924268]",28,56
79,"[0.563406338759625, 0.624251496970638]",31,62
1699,"[0.6570301988333112, 0.7814371258149568]",31,62
4482,"[0.45216026311072666, 0.3662674650297332]",11,21
2477,"[0.337382269400558, 0.5124750499043397]",2,3
3760,"[0.5354686799156922, 0.6516966068240065]",2,2
3410,"[0.31783525189856526, 0.7639720558566951]",32,63
4648,"[0.4995515024628248, 0.4246506986430277]",25,49
2756,"[0.5059239049107134, 0.8243512974064635]",24,47
5595,"[0.5399536552476094, 0.31836327349067317]",2,4
2191,"[0.46557781432222517, 0.7724550899235433]",31,62
371,"[0.5554641949482211, 0.5698602794430285]",31,62
486,"[0.7181753625348513, 0.6272455089817175]",15,29
4840,"[0.3756540588986984, 0.4336327345344413]",31,62
3331,"[0.5851771565288107, 0.6611776446818105]",4,8
521,"[0.7999701001593197, 0.6696606786068338]",2,2
572,"[0.5694984302525883, 0.6042914172513368]",31,62
2648,"[0.7460943339800185, 0.6626746507228064]",3,4
3785,"[0.32359097025358513, 0.7070858282843966]",26,51
2282,"[0.471296157866436, 0.8632734531250223]",26,51
1944,"[0.5939415458195032, 0.6297405188845817]",26,51
2817,"[0.42345642098380176, 0.724051896276268]",2,3
948,"[0.7525227986242033, 0.5314371257617725]",28,55
3120,"[0.46905367020047745, 0.8163672654478306]",26,51
5475,"[0.44021901629547266, 0.27245508988808703]",2,2
2357,"[0.5792906263957109, 0.7285429141865186]",15,29
5461,"[0.2487666317843867, 0.5364271457093259]",28,55
1490,"[0.7698086410481939, 0.6252495010452436]",20,39
4637,"[0.5732732844978095, 0.4086826347257619]",15,28
3810,"[0.4629242039099833, 0.5908183633787603]",9,17
3814,"[0.43410823740374394, 0.5958083831844887]",14,26
1097,"[0.40540439527681904, 0.5658682634991684]",32,62
2125,"[0.5027657347849173, 0.8722554890873484]",20,39
4145,"[0.40392809089385273, 0.4565868264066468]",30,59
3446,"[0.39708850351666264, 0.7824351297477375]",28,55
2656,"[0.6975444759974101, 0.6856287425950119]",8,16
5694,"[0.3496972641645645, 0.33383233537063617]",17,33
3713,"[0.2678464643437997, 0.9191616766227152]",30,59
5784,"[0.3905105396956324, 0.10578842318596415]",22,42
2825,"[0.3703094632899619, 0.7220558881979692]",8,16
511,"[0.5880176409021507, 0.624251496970638]",31,62
1862,"[0.5567723127555766, 0.7085828343253926]",30,58
5258,"[0.448927343403147, 0.5459081836380424]",2,3
1360,"[0.7615488114843338, 0.7120758483028624]",19,36
1108,"[0.5730864105234332, 0.7709580838116349]",7,14
534,"[0.7385072507053234, 0.6551896208014764]",9,17
4559,"[0.7705374495469334, 0.3597804391830087]",7,13
3253,"[0.523116310354155, 0.6267465070153271]",22,42
2427,"[0.28391762595426195, 0.7604790419501377]",32,62
3672,"[0.28412318732740366, 0.7694610778415513]",32,62
2169,"[0.6206084616536113, 0.7619760479202212]",13,26
2669,"[0.6088540887994554, 0.7050898204897476]",20,38
414,"[0.5734601584721857, 0.6646706586592803]",31,62
5593,"[0.5536702048127986, 0.3133732535431198]",2,2
3314,"[0.38312901779407904, 0.6706586826814394]",30,59
5353,"[0.34224099266794933, 0.602295409173038]",15,29
2177,"[0.5575571834373343, 0.7669660678677747]",22,43
4536,"[0.3530236208659714, 0.3922155689130182]",24,48
5712,"[0.22301539841011625, 0.36976047914902793]",31,61
2732,"[0.6859769771176304, 0.7909181636727608]",3,4
4391,"[0.5753102107906263, 0.3458083832022168]",6,11
1731,"[0.6479854985744152, 0.8642714571287156]",27,54
5321,"[0.24551502466476338, 0.6556886227678668]",28,55
1003,"[0.584261474055695, 0.47704590823416315]",31,62
5456,"[0.2833383166323678, 0.5309381237953822]",23,45
4266,"[0.4071423232159452, 0.585329341393904]",15,28
5497,"[0.25962400956419235, 0.32634730544930607]",22,54
4802,"[0.5821124233835637, 0.368263473108032]",2,2
884,"[0.5134549259891121, 0.8712574850836552]",15,29
2737,"[0.6503774854172191, 0.8018962076424733]",6,11
3819,"[0.39688294214352093, 0.6032934131767312]",19,38
1689,"[0.7288084915560279, 0.7924151696428444]",25,49
1348,"[0.839120197333045, 0.6976047904265926]",8,14
5106,"[0.20716848557156115, 0.7490019960140349]",20,40
1709,"[0.8327851696826873, 0.8887225549000921]",2,4
3941,"[0.5898863806193568, 0.7544910179279787]",6,11
161,"[0.7664635969480216, 0.6082834331951971]",7,13
671,"[0.7661272237967999, 0.5973053892254847]",8,2
1267,"[0.6535356555562934, 0.6337325349702668]",28,55
354,"[0.6481349977512606, 0.5663672654655587]",21,42
2496,"[0.21737180444768903, 0.5124750499043397]",17,34
2680,"[0.5471296157892992, 0.6806387225765461]",29,58
1552,"[0.6230565106927115, 0.6991017964675886]",32,62
2326,"[0.4941882194686011, 0.6791417166064626]",28,55
5349,"[0.36842203617399044, 0.6012974050984324]",12,22
5662,"[0.35573329346123145, 0.30638722558818005]",26,54
4571,"[0.6579271938943833, 0.3862275448908592]",22,44
5400,"[0.29219614291688745, 0.5533932135593724]",14,28
5364,"[0.2748542382966006, 0.6297405188845817]",25,48
4857,"[0.5623224697241765, 0.47205588821569733]",15,29
1366,"[0.7227350874485519, 0.7045908183815324]",23,45
4039,"[0.40796456869523373, 0.7360279440369362]",19,37
2226,"[0.5087643892973316, 0.8363273453089566]",23,46
5050,"[0.45029152339352063, 0.514471057911726]",10,19
3984,"[0.37443937808517014, 0.7495009980513377]",31,62
364,"[0.5908768126742562, 0.5698602794430285]",29,57
2602,"[0.0, 0.6067864271542011]",32,62
2082,"[0.4888249364610991, 0.8063872256236363]",28,55
3358,"[0.3914449095542354, 0.6921157684417364]",28,55
2360,"[0.5576132456203524, 0.7300399201566021]",19,38
2334,"[0.4402563910930035, 0.6851297406286216]",32,63
5033,"[0.3324674839235921, 0.5404191617240987]",31,62
615,"[0.6131335027715089, 0.6561876247342571]",28,55
1761,"[0.6609545522420994, 0.7135728542729459]",14,26
